"id_cuidador","id_usuario","nome","sexo","data_nascimento","parentesco_paciente","telefone"
"40663","40663","Jesse Cohen","F","1984-11-26","Primo","001-516-083-9992x7635"
"40664","40664","Sandy Briggs","F","1972-02-24","Sobrinho","667-344-4295x35218"
"40665","40665","Cody Miller","M","1967-01-25","Sobrinho","331.101.4007"
"40666","40666","Jenna Barnes","F","1996-05-15","Genro","001-966-212-3851"
"40667","40667","Jennifer Garcia","M","2000-07-07","Sobrinho","(611)140-1759x60158"
"40668","40668","Curtis Williams","F","1973-01-08","Filho","2964062507"
"40669","40669","Lee Martin","F","1961-08-13","Cônjuge","(085)608-1087x4391"
"40670","40670","Elizabeth Munoz","F","1990-08-16","Cônjuge","+1-127-949-1653x0308"
"40671","40671","Zachary Hill","F","1973-06-05","Cônjuge","(083)825-5963x88808"
"40672","40672","Jasmine Carlson","F","1985-06-20","Cônjuge","001-996-754-1460x6855"
"40673","40673","Stacy Herrera","M","1984-04-09","Sobrinho","365-013-2323x691"
"40674","40674","Jeffery Perez","M","1967-10-31","Filho","3854871685"
"40675","40675","Danny Garcia","F","1975-06-03","Cônjuge","(833)040-0292x47842"
"40676","40676","Stacy Barker","M","1993-10-06","Filha","+1-038-305-5379x1425"
"40677","40677","Susan Fuller","F","1967-02-16","Primo","(261)584-5346x7978"
"40678","40678","Makayla Guzman DDS","F","1977-09-08","Filha","9887024621"
"40679","40679","Tara Weber","F","1985-05-02","Sobrinho","+1-869-061-5382x236"
"40680","40680","Peter Mckinney","F","2002-04-24","Filho","(334)493-8547x76767"
"40681","40681","Nicholas Anderson","M","1988-04-15","Primo","+1-707-822-1163x36962"
"40682","40682","Ryan Ramos","F","1992-08-07","Sobrinho","(225)323-6466"
"40683","40683","Melissa Elliott","M","1992-02-07","Sobrinho","738-416-3728"
"40684","40684","Jacqueline Norton","M","1999-12-13","Nora","+1-153-802-9385x015"
"40685","40685","Ian Moore","F","1972-07-31","Cônjuge","7245736999"
"40686","40686","Felicia Leonard","M","1956-12-12","Genro","+1-401-297-5464x388"
"40687","40687","Ann Davis","F","1989-01-08","Nora","353-660-1828"
"40688","40688","Dana Dixon","F","1960-02-27","Sobrinho","001-508-728-6083"
"40689","40689","Robert Sanchez","M","1973-04-04","Genro","832-275-5580x5266"
"40690","40690","Dennis Harris","M","1967-09-14","Genro","923.017.3279x3718"
"40691","40691","Brittany Jackson","F","2000-04-24","Filha","286-013-5753x561"
"40692","40692","Aaron Carter","M","2001-08-10","Sobrinho","354.360.7159"
"40693","40693","Pamela Chavez","M","1962-05-20","Filha","(045)323-6391x9310"
"40694","40694","Mrs. Sheila Campbell","F","1976-06-11","Filho","+1-672-841-1100x5130"
"40695","40695","Andrea Delacruz","M","1995-03-07","Genro","001-611-982-4171x47234"
"40696","40696","Brandon Doyle","M","1974-03-09","Cônjuge","(897)599-2545x689"
"40697","40697","Benjamin Cohen","M","1972-11-25","Genro","001-823-988-9326x2056"
"40698","40698","Amber Curry","F","1977-11-05","Filha","581-477-9718x2836"
"40699","40699","Michael Wilkins","F","1979-09-11","Sobrinho","756-136-5922"
"40700","40700","Ian Jones","M","1961-05-21","Genro","(569)775-1456x3082"
"40701","40701","Alan Kidd","M","1957-08-15","Nora","4499199489"
"40702","40702","Ashley Ruiz","F","1998-07-11","Nora","277-402-0199"
"40703","40703","Karen Cohen","M","1962-10-22","Cônjuge","568.387.7505x24786"
"40704","40704","Kimberly Cantu","M","1954-11-01","Primo","001-107-787-2393x085"
"40705","40705","Christopher Conrad","F","2000-10-05","Primo","(008)789-9899"
"40706","40706","Gerald Paul","M","1998-03-15","Filho","001-617-450-7133x3513"
"40707","40707","Linda Burnett","F","1955-05-30","Filho","523.707.2154x0951"
"40708","40708","Mary Powell","M","1962-03-17","Primo","163-555-9642"
"40709","40709","John Watson","M","1996-01-14","Genro","174-657-9705x977"
"40710","40710","Gerald Gallagher","F","1965-04-07","Filha","+1-706-627-5823"
"40711","40711","Daniel Lopez","F","2003-03-26","Genro","001-875-185-1461x4513"
"40712","40712","Jamie White","F","1964-02-17","Primo","001-031-495-0431x2142"
"40713","40713","Catherine Jones","F","1988-07-18","Nora","001-995-506-5291x5496"
"40714","40714","Amanda Green","F","1991-05-15","Cônjuge","(356)715-9921x63656"
"40715","40715","Stephanie Guerrero","F","1980-11-01","Sobrinho","+1-628-253-5064"
"40716","40716","Alexandra Barber","F","1969-06-30","Sobrinho","636.208.2613"
"40717","40717","James Williams","M","1974-03-05","Genro","+1-917-840-2713"
"40718","40718","Dominic Hodges","M","1969-06-13","Genro","2218424140"
"40719","40719","James Chaney","M","1963-04-22","Genro","001-489-201-4424x284"
"40720","40720","Stacy Stevens","M","1965-11-02","Filha","+1-769-689-3211x3491"
"40721","40721","Michael Ryan","M","1988-12-13","Nora","(409)636-4762x72846"
"40722","40722","Dana Cobb","F","1993-04-19","Primo","307.122.5237x36494"
"40723","40723","Laura Berry","M","2000-06-08","Cônjuge","+1-609-453-4852"
"40724","40724","Scott Ramirez","F","1993-05-12","Genro","+1-428-763-5149x351"
"40725","40725","Brianna Davis","M","1988-11-21","Filho","(543)868-3513"
"40726","40726","Darren Robinson","M","1972-01-05","Filha","449.116.0470x82255"
"40727","40727","Stephen Benjamin","F","1957-12-30","Filho","438-533-1487x010"
"40728","40728","Pamela Mccormick","F","1979-10-07","Cônjuge","(977)401-2360x340"
"40729","40729","Derek Spencer","F","1957-11-14","Cônjuge","+1-966-894-6771"
"40730","40730","Courtney Chambers","F","1973-01-29","Genro","363-364-0127x666"
"40731","40731","Matthew Jones","M","1966-04-12","Nora","001-963-766-7862x16680"
"40732","40732","Daniel Johnson","M","1988-03-29","Nora","(856)249-2346x3903"
"40733","40733","Kristin Taylor","M","2003-10-03","Genro","795-183-7165"
"40734","40734","Veronica Carpenter","M","1964-03-18","Nora","(920)328-6717x3464"
"40735","40735","Alice Collins","M","1991-12-10","Genro","+1-028-729-7709"
"40736","40736","Rebecca Dixon","M","1959-12-26","Filha","574-044-6486"
"40737","40737","Jose Walker","M","1955-09-27","Primo","+1-868-289-4633"
"40738","40738","Melissa White","M","1979-09-23","Filha","428-015-7729"
"40739","40739","Patrick Cameron","M","1960-01-01","Nora","702-572-2192"
"40740","40740","Brittney Ortiz","F","1956-01-14","Filho","921.629.7169x4326"
"40741","40741","Karen Powers","M","1961-02-05","Genro","352.583.9335"
"40742","40742","Tanya Compton","F","1970-03-11","Sobrinho","0603416208"
"40743","40743","Tammy Smith","M","1991-07-19","Sobrinho","947-860-2485x48929"
"40744","40744","Anna Diaz","M","1976-09-27","Cônjuge","(551)260-4128"
"40745","40745","John Davis","M","1981-01-06","Nora","763.594.1204x5610"
"40746","40746","Holly Harrison","F","1961-03-19","Cônjuge","(605)664-7830x980"
"40747","40747","Laura George","F","1972-01-02","Primo","585.529.0081x8947"
"40748","40748","Sydney Peterson","F","1964-12-09","Filha","578-409-4096x3414"
"40749","40749","Erik Williams","F","2004-12-09","Filho","138.152.0480"
"40750","40750","Shannon Williams","F","1999-06-24","Filha","(945)752-5917x189"
"40751","40751","Rebecca Ellis","M","1995-06-26","Sobrinho","(175)834-9748"
"40752","40752","Shawn Johnson","M","1963-01-05","Filha","+1-366-442-1299"
"40753","40753","Scott Adams","F","1967-10-11","Sobrinho","(238)360-9173"
"40754","40754","Brenda Clark","F","1984-10-06","Cônjuge","(256)201-6190x1945"
"40755","40755","Kevin Palmer","F","1995-02-15","Filha","543-155-6292"
"40756","40756","Ashley Young","F","1989-07-25","Primo","(935)988-8444"
"40757","40757","Regina Heath","F","1962-08-03","Cônjuge","719.233.0328"
"40758","40758","James Green","F","2001-09-06","Sobrinho","+1-402-711-4906x56497"
"40759","40759","Lori Ward","F","1990-05-24","Sobrinho","655-614-0401x7969"
"40760","40760","Jeffrey Fleming","M","1974-12-04","Genro","(011)344-9554x63198"
"40761","40761","Sean Miller","M","1962-03-08","Primo","(746)660-9873"
"40762","40762","Daniel Garcia","M","1976-05-22","Cônjuge","(673)646-4027"
"40763","40763","Hayden Ewing","F","1998-08-04","Cônjuge","932-680-3276x2220"
"40764","40764","Rita Parrish DDS","M","1976-08-20","Genro","824-487-5059x5221"
"40765","40765","Aaron Ford","F","1981-11-15","Sobrinho","(362)424-7132x3259"
"40766","40766","Charles Harris","F","1993-12-08","Filho","539-675-5658x753"
"40767","40767","Renee Perry","F","1970-04-18","Sobrinho","(741)980-8339x0414"
"40768","40768","Anne Foster","F","1990-01-07","Primo","001-540-541-2100"
"40769","40769","Sara Rodriguez","M","1964-01-24","Primo","001-855-680-7431x1416"
"40770","40770","Jacqueline Young","F","1995-11-17","Nora","092-199-0112"
"40771","40771","Shelly Harding","F","1981-11-09","Nora","271-791-5600"
"40772","40772","Isaiah Castro","M","1982-05-09","Filho","+1-042-843-5332x0671"
"40773","40773","David Stewart","M","1966-01-08","Nora","001-500-070-2763x5201"
"40774","40774","Christopher Taylor","F","1991-06-18","Sobrinho","300-538-6825"
"40775","40775","Nancy Banks","F","1988-08-22","Nora","+1-833-201-2468x33619"
"40776","40776","Alexa Taylor","F","1973-11-01","Cônjuge","756-181-7001x47404"
"40777","40777","Diana Kramer","F","2001-01-11","Filho","(703)680-9189x42573"
"40778","40778","Philip Hicks","M","1957-08-11","Genro","(327)486-6985"
"40779","40779","Travis Robertson","M","1992-03-30","Nora","119-941-0958"
"40780","40780","Michelle Sanders","F","1964-09-20","Primo","059.334.3850x3495"
"40781","40781","Dustin Gross","F","2002-05-10","Genro","0285807368"
"40782","40782","Brandy Green","M","1984-07-19","Primo","739-121-3793"
"40783","40783","Laurie Rodriguez","M","1994-12-04","Filho","(447)482-4212"
"40784","40784","Rodney Mcdonald","M","2003-12-01","Primo","409.184.3997x1212"
"40785","40785","Gary Vaughn","F","1988-03-14","Primo","430-592-0157x19140"
"40786","40786","Jennifer Brown","F","1959-05-07","Filho","001-509-337-9791x723"
"40787","40787","Ronald Garcia","M","1991-02-11","Sobrinho","001-396-702-8599"
"40788","40788","Tony Craig","M","1974-10-26","Sobrinho","223-272-3971x69562"
"40789","40789","Robert Miller","F","1988-11-01","Cônjuge","+1-393-472-8230x8533"
"40790","40790","Karen Foster","F","1988-08-17","Cônjuge","567-288-4019"
"40791","40791","Kayla Clayton","M","1970-03-21","Filho","215.706.1861"
"40792","40792","Nancy Willis","F","1981-11-06","Filha","+1-553-786-6279"
"40793","40793","Samuel Key","F","1996-08-26","Primo","001-312-609-6532x9098"
"40794","40794","Karen Thornton","M","1983-03-14","Genro","001-815-857-7068"
"40795","40795","Nathaniel Contreras","F","2005-04-23","Genro","+1-424-423-0659x269"
"40796","40796","Harry Garcia","M","1975-12-08","Cônjuge","824-612-6494x36055"
"40797","40797","Dr. Juan Proctor","F","1958-09-11","Cônjuge","089-110-9537"
"40798","40798","Matthew Davis","F","1988-05-07","Filho","593.424.8199"
"40799","40799","Erica Parker","F","1992-04-14","Nora","(415)308-2285"
"40800","40800","Todd Hill","M","1960-11-11","Cônjuge","+1-048-096-9477x40813"
"40801","40801","Shane Smith","F","1967-06-14","Primo","594.553.2624x1013"
"40802","40802","Melissa Fowler","F","1989-09-02","Nora","+1-562-903-3129x2690"
"40803","40803","Ryan Ortega DDS","M","1981-05-18","Filha","304-717-5600"
"40804","40804","Michael White","M","1968-10-25","Cônjuge","012-983-6939x14034"
"40805","40805","David Young","F","1998-11-04","Filha","001-411-165-2509"
"40806","40806","Christina Luna DDS","F","1969-07-10","Genro","+1-036-773-9024x078"
"40807","40807","Amanda Dennis","F","1982-02-17","Filho","001-570-740-0178"
"40808","40808","Logan Lewis","M","1964-12-26","Sobrinho","463.177.9621x67214"
"40809","40809","Brett Williams","F","2002-04-22","Cônjuge","761.888.7688x32305"
"40810","40810","Bradley Bender","M","1998-12-15","Primo","(606)318-7816x1883"
"40811","40811","Jacob Villarreal","M","1965-07-03","Primo","650.087.2194"
"40812","40812","Paul Acevedo","F","2004-12-16","Filha","161.008.4222x64338"
"40813","40813","Mrs. Danielle Chung","M","1999-02-07","Primo","(400)309-2338"
"40814","40814","Brandon Lopez","M","1963-06-06","Nora","344-690-1680x533"
"40815","40815","Jenna Taylor","M","1969-08-23","Genro","001-480-563-9400"
"40816","40816","Danielle Brown","M","2003-05-17","Nora","+1-230-532-2052x0953"
"40817","40817","Jeffrey Roberts","M","1999-02-07","Filha","483-993-6724"
"40818","40818","Lindsay Francis","F","1957-12-19","Primo","+1-504-748-0376"
"40819","40819","Luke Smith","M","1985-02-07","Nora","353-881-5329x885"
"40820","40820","Carlos Marsh","M","2004-04-30","Genro","001-285-547-2357x8311"
"40821","40821","Stephen Santos","F","1970-05-07","Cônjuge","001-955-436-3202x365"
"40822","40822","Laura Franklin","M","1997-12-14","Genro","(078)742-1575x34864"
"40823","40823","Tim Harris","F","1961-11-22","Primo","799-005-3782"
"40824","40824","Martin Moore","M","1962-11-01","Sobrinho","010.915.4227x1788"
"40825","40825","Briana Reese","F","1996-10-16","Cônjuge","9194704888"
"40826","40826","Abigail Alvarez","M","2001-06-26","Sobrinho","001-600-043-3613"
"40827","40827","Jean Martinez","M","2002-11-06","Sobrinho","020-822-5106x5012"
"40828","40828","Stephen Peterson","F","1979-03-21","Sobrinho","+1-934-098-0055x774"
"40829","40829","Erin Suarez","F","1958-12-12","Cônjuge","765.757.1934x71065"
"40830","40830","Brian Stone","M","1965-04-05","Sobrinho","8341516638"
"40831","40831","Justin Taylor","F","2004-10-25","Nora","001-603-555-8305x099"
"40832","40832","Paul Smith","M","2000-06-23","Cônjuge","(315)966-5512x3197"
"40833","40833","Danielle Luna","F","1968-10-25","Primo","694-589-0387x79970"
"40834","40834","Steven Hunter","F","1970-06-18","Filho","294-851-4787"
"40835","40835","Robert Wood","M","2005-08-29","Sobrinho","001-115-310-0732x3667"
"40836","40836","Angela Gould","M","1959-06-14","Filho","083-828-0336x870"
"40837","40837","Joshua Jones","M","1983-06-08","Cônjuge","8022004519"
"40838","40838","Russell Chen","M","1975-01-31","Cônjuge","+1-898-983-8459x782"
"40839","40839","Michael Dixon","F","1979-04-04","Cônjuge","3120057718"
"40840","40840","Jerome Caldwell","M","2003-02-09","Genro","083.667.9195x1316"
"40841","40841","Melissa Smith","M","1972-04-28","Primo","009.782.0562x3775"
"40842","40842","Adam Craig","F","1975-04-28","Cônjuge","686.492.0531x67744"
"40843","40843","Tamara Ponce","M","2000-09-27","Genro","+1-580-855-9232"
"40844","40844","Thomas Meadows","F","2000-07-22","Nora","712.476.7031"
"40845","40845","Lisa Esparza","M","1989-01-26","Genro","638.835.6273x52142"
"40846","40846","Catherine Jimenez","F","1986-06-10","Filha","001-251-185-1298"
"40847","40847","Lori Brady","M","1987-12-06","Genro","+1-242-550-2759"
"40848","40848","Mark Everett","M","1969-07-13","Nora","001-403-377-5553x917"
"40849","40849","Kathleen Davis","F","2005-03-18","Cônjuge","062.150.0708x09033"
"40850","40850","Tiffany Fisher","F","1982-10-16","Filha","259.326.6923"
"40851","40851","Amanda Maxwell","F","1975-11-05","Nora","290.058.1308x91522"
"40852","40852","Stephanie Moore","M","1969-04-04","Sobrinho","(492)725-0192x28852"
"40853","40853","Jennifer Harvey","F","1996-12-29","Primo","182-759-3025x7358"
"40854","40854","Lisa Jimenez","F","1975-03-02","Sobrinho","+1-777-770-5563x8430"
"40855","40855","Kelsey Singh","M","1971-06-15","Genro","299.406.0318"
"40856","40856","William Joseph","F","1995-10-30","Sobrinho","(788)933-1471x357"
"40857","40857","James Phillips","M","1999-07-28","Filho","486-065-8981x4944"
"40858","40858","Charles Taylor","M","1961-12-24","Cônjuge","(702)381-3820x26592"
"40859","40859","Mark Little","M","1972-03-05","Nora","001-020-318-7351x97631"
"40860","40860","Michael Wilson","M","1956-10-05","Sobrinho","001-365-527-1523x8919"
"40861","40861","Patrick Boone","M","1970-05-23","Nora","(897)664-0032x6766"
"40862","40862","Allison Roberson","M","2003-08-31","Primo","+1-843-839-4516x5140"
"40863","40863","Alexander Bell","F","1967-01-18","Filha","+1-096-928-2531"
"40864","40864","Barbara Morgan","M","2005-07-03","Filha","(529)658-1269x7141"
"40865","40865","Colin Jones","M","1964-04-19","Genro","+1-372-598-3853x8238"
"40866","40866","Dawn Burch","M","1983-04-02","Filho","848.909.8343x828"
"40867","40867","Cynthia Long","M","1956-06-28","Nora","5487367407"
"40868","40868","Christopher Mahoney","F","1977-11-19","Primo","+1-915-593-4070x206"
"40869","40869","Morgan Sharp","F","1994-11-19","Cônjuge","(614)271-6304"
"40870","40870","John Black","M","1993-04-22","Nora","226-340-0838x4204"
"40871","40871","John Chambers","M","1956-06-18","Primo","(900)548-5482x9486"
"40872","40872","Lisa Stevens","F","1963-01-28","Nora","492.242.9064x436"
"40873","40873","Charles Wu","M","2003-07-10","Filho","001-422-753-2279"
"40874","40874","Robert Buckley","M","1981-02-09","Sobrinho","+1-083-168-8382x9911"
"40875","40875","Oscar Ware","F","1991-04-21","Sobrinho","+1-060-551-5409x777"
"40876","40876","Cassidy Johnson","M","1990-05-27","Genro","+1-980-894-2100x610"
"40877","40877","Joseph Moore","F","1959-02-04","Filha","(101)562-7289x2280"
"40878","40878","Anthony Chavez","F","2000-08-28","Cônjuge","0280417975"
"40879","40879","Tiffany Rodgers","M","1996-05-23","Nora","+1-601-870-3472x96593"
"40880","40880","Scott Gay","F","1985-07-24","Filho","335.848.5233x869"
"40881","40881","Matthew Gomez","M","1956-06-27","Cônjuge","(302)644-5184x6215"
"40882","40882","Kevin Holloway","F","1998-03-07","Filha","026.567.2508"
"40883","40883","John Thomas","F","1958-11-13","Cônjuge","395.447.4387x26753"
"40884","40884","Allen Diaz","M","1993-11-05","Primo","(949)520-3690"
"40885","40885","James Fitzgerald","M","1985-08-06","Sobrinho","501-931-9248"
"40886","40886","David Foster","F","1982-08-30","Sobrinho","104.531.5610x5477"
"40887","40887","Billy Anderson","M","1961-03-30","Filho","670.553.4586x726"
"40888","40888","Nicole May","M","1972-04-24","Filho","072-499-8043x3563"
"40889","40889","Jennifer Mitchell","F","1984-06-15","Genro","371.719.6185"
"40890","40890","Melvin Gutierrez","F","1958-12-18","Filho","009.652.8112x690"
"40891","40891","William Oliver","F","1955-06-06","Filho","+1-277-888-8161"
"40892","40892","Robert Green","F","1991-12-11","Filho","001-350-468-9062x8334"
"40893","40893","Maria Garcia","M","1957-11-09","Cônjuge","001-668-934-7661x58284"
"40894","40894","Willie Randall","F","1987-04-26","Genro","884-029-5423"
